login,pokemon,coordinates,date,timestamp
admin,Pidgeot,"[28.349268772697652, 4.875239284304776]",2022-11-04 17:11:57,2022-11-04 17:11:57
admin,Flareon,"[25.998635799393085, 6.921004883912013]",2022-11-07 11:16:16,2022-11-07 11:16:16
admin,Seel,"[11.727548515235906, 4.164075251831862]",2022-11-18 18:13:48,2022-11-18 18:13:48
admin,Nidoking,"[27.282506020800046, 7.959238409099352]",2022-11-14 13:42:10,2022-11-14 13:42:10
admin,Aerodactyl,"[32.57835091437675, 2.700247254206448]",2022-11-19 07:08:51,2022-11-19 07:08:51
admin,Koffing,"[2.9243778546948107, 0.7515667736800213]",2022-11-04 20:59:47,2022-11-04 20:59:47
admin,Bellsprout,"[18.638400577774973, 8.363722027916387]",2022-11-21 08:43:29,2022-11-21 08:43:29
admin,Venonat,"[39.8972547488821, 4.296875094515865]",2022-11-09 01:02:41,2022-11-09 01:02:41
admin,Oddish,"[23.310930986507174, 2.219991739976419]",2022-11-30 08:57:11,2022-11-30 08:57:11
admin,Nidoqueen,"[39.00850515653734, 1.071958665441497]",2022-11-10 19:27:24,2022-11-10 19:27:24
admin,Rhydon,"[24.073801624707777, 9.350300759610963]",2022-11-10 10:19:07,2022-11-10 10:19:07
admin,Kabuto,"[23.029716252428777, 7.484923262335573]",2022-11-19 11:17:27,2022-11-19 11:17:27
admin,Krabby,"[14.782338862885297, 5.8274113550884366]",2022-11-06 02:29:17,2022-11-06 02:29:17
admin,Onix,"[35.01332697947969, 8.995412681388897]",2022-12-01 21:20:03,2022-12-01 21:20:03
admin,Charmander,"[13.827279570015314, 9.326109520278397]",2022-11-14 16:41:08,2022-11-14 16:41:08
admin,Dragonair,"[20.233261521896353, 5.940193481501224]",2022-11-13 16:39:21,2022-11-13 16:39:21
admin,Pidgeot,"[38.99830383429621, 7.706894190615205]",2022-11-29 04:39:33,2022-11-29 04:39:33
admin,Metapod,"[33.09063802772093, 3.4429307439850545]",2022-11-09 16:20:47,2022-11-09 16:20:47
admin,Doduo,"[12.2604326349538, 6.753358799634831]",2022-11-05 08:54:35,2022-11-05 08:54:35
admin,Beedrill,"[32.06891339686883, 3.83807158130262]",2022-11-24 08:52:01,2022-11-24 08:52:01
admin,Dodrio,"[15.580190984929976, 4.543304832825555]",2022-11-09 07:30:31,2022-11-09 07:30:31
admin,Venonat,"[15.005438214315463, 5.695138006065072]",2022-11-18 22:38:22,2022-11-18 22:38:22
admin,Wartortle,"[34.283911117377414, 4.170058382135856]",2022-11-14 02:24:57,2022-11-14 02:24:57
admin,Mewtwo,"[0.5760430846592524, 2.5633863797396983]",2022-11-24 08:47:55,2022-11-24 08:47:55
admin,Electabuzz,"[20.298011602235032, 0.6071957317529031]",2022-11-08 19:51:02,2022-11-08 19:51:02
admin,Pikachu,"[32.274569699014556, 2.63793419641684]",2022-11-30 18:38:24,2022-11-30 18:38:24
admin,Gloom,"[16.982657803496977, 6.738040272440452]",2022-11-04 15:54:15,2022-11-04 15:54:15
admin,Poliwag,"[14.508191771745786, 7.265781484517538]",2022-11-03 10:45:45,2022-11-03 10:45:45
admin,Cubone,"[38.33788484011506, 0.9889939656589541]",2022-11-07 21:02:55,2022-11-07 21:02:55
admin,Cloyster,"[8.187171262550311, 8.495487749921146]",2022-11-19 19:55:33,2022-11-19 19:55:33
admin,Venusaur,"[17.792811047982866, 5.0948754167790185]",2022-11-24 04:04:39,2022-11-24 04:04:39
admin,Rapidash,"[4.9643924213268775, 7.708633461758331]",2022-11-21 01:08:53,2022-11-21 01:08:53
admin,Poliwhirl,"[29.98733844045629, 9.381251442210798]",2022-11-24 12:52:42,2022-11-24 12:52:42
admin,Geodude,"[29.858884548656988, 4.478580920945684]",2022-11-06 23:37:59,2022-11-06 23:37:59
admin,Fearow,"[6.299458291041704, 7.460932564513445]",2022-11-16 05:19:30,2022-11-16 05:19:30
admin,Nidoran♂,"[36.97255403081107, 8.576901915526989]",2022-11-16 14:13:07,2022-11-16 14:13:07
admin,Vileplume,"[21.487642572579688, 0.49386501503563607]",2022-11-27 23:22:45,2022-11-27 23:22:45
admin,Clefable,"[24.497466640316755, 0.017668793526726123]",2022-12-01 22:24:47,2022-12-01 22:24:47
admin,Meowth,"[7.572628290773991, 5.193318430964027]",2022-11-28 21:41:42,2022-11-28 21:41:42
admin,Hitmonlee,"[14.921636100217182, 7.441381950801748]",2022-11-07 05:32:30,2022-11-07 05:32:30
admin,Slowbro,"[9.406353781109779, 5.330232334442282]",2022-12-01 06:23:04,2022-12-01 06:23:04
admin,Magmar,"[22.280819322292984, 9.59613370632216]",2022-11-08 05:51:35,2022-11-08 05:51:35
admin,Tentacool,"[11.947627012185272, 0.5882337691664219]",2022-11-30 21:04:45,2022-11-30 21:04:45
admin,Gastly,"[22.43594258746896, 6.048446870377074]",2022-11-20 01:40:56,2022-11-20 01:40:56
admin,Bellsprout,"[3.0244598425984703, 3.313715889155291]",2022-11-25 16:41:14,2022-11-25 16:41:14
admin,Arcanine,"[31.808210568563048, 6.796448816976279]",2022-11-30 05:16:32,2022-11-30 05:16:32
admin,Voltorb,"[2.631012715917147, 2.2915833154134213]",2022-11-12 23:06:53,2022-11-12 23:06:53
admin,Seel,"[0.7121760518946729, 0.4550238534154216]",2022-11-12 16:05:28,2022-11-12 16:05:28
admin,Snorlax,"[31.409391033481945, 7.661174246145843]",2022-11-23 03:46:22,2022-11-23 03:46:22
admin,Ditto,"[28.505696946444466, 8.98031695802754]",2022-11-30 23:19:10,2022-11-30 23:19:10
admin,Cubone,"[35.550838509682414, 4.9317074924467]",2022-11-03 14:47:21,2022-11-03 14:47:21
admin,Wigglytuff,"[28.727027348725475, 6.1468342937464024]",2022-11-29 02:23:42,2022-11-29 02:23:42
admin,Poliwhirl,"[26.784041851118662, 5.190578421650763]",2022-11-24 11:40:28,2022-11-24 11:40:28
admin,Machoke,"[8.739785293780535, 6.944327701670226]",2022-11-05 11:08:56,2022-11-05 11:08:56
admin,Oddish,"[6.443548760605764, 3.719922462969616]",2022-11-26 15:30:29,2022-11-26 15:30:29
admin,Beedrill,"[33.364351033392865, 9.649660063001571]",2022-11-04 11:48:00,2022-11-04 11:48:00
admin,Weezing,"[38.94473678895211, 9.865400118481793]",2022-11-27 16:49:52,2022-11-27 16:49:52
admin,Seel,"[20.935963041598555, 7.830552030283007]",2022-11-13 20:13:31,2022-11-13 20:13:31
admin,Porygon,"[16.210882320021213, 2.1275138603087784]",2022-11-14 15:04:32,2022-11-14 15:04:32
admin,Ponyta,"[38.84264099703027, 1.5990054830045108]",2022-11-26 07:07:41,2022-11-26 07:07:41
admin,Caterpie,"[8.079306729467213, 5.287729663267536]",2022-11-13 02:21:46,2022-11-13 02:21:46
admin,Pinsir,"[38.72881224881616, 2.4528243070393287]",2022-11-08 20:02:24,2022-11-08 20:02:24
admin,Oddish,"[21.13768142714532, 2.042622546087698]",2022-11-23 23:58:25,2022-11-23 23:58:25
admin,Electrode,"[0.363974956462938, 1.741795525359623]",2022-11-09 22:51:30,2022-11-09 22:51:30
admin,Geodude,"[25.704494361392662, 4.0586595337463605]",2022-11-02 20:29:48,2022-11-02 20:29:48
admin,Machoke,"[5.542176952541991, 8.80990724131416]",2022-11-03 01:46:45,2022-11-03 01:46:45
admin,Vileplume,"[22.039707869160516, 0.7352801837699074]",2022-11-18 07:55:50,2022-11-18 07:55:50
admin,Golbat,"[23.883952506674436, 2.801920527023004]",2022-11-25 11:48:17,2022-11-25 11:48:17
admin,Pidgeotto,"[13.25235259355038, 4.484626120093913]",2022-11-27 03:09:23,2022-11-27 03:09:23
admin,Goldeen,"[34.4829550892384, 2.998594132456911]",2022-11-27 05:44:29,2022-11-27 05:44:29
admin,Machoke,"[5.829530916685668, 7.2964744843122595]",2022-11-17 12:28:00,2022-11-17 12:28:00
admin,Dugtrio,"[10.665055066946053, 4.863002503704742]",2022-11-04 17:25:22,2022-11-04 17:25:22
admin,Ditto,"[18.027058138738244, 0.7261830559498461]",2022-11-15 20:36:21,2022-11-15 20:36:21
admin,Dodrio,"[30.964236583464665, 8.518409056975871]",2022-11-03 16:09:54,2022-11-03 16:09:54
admin,Zapdos,"[14.125657994263992, 3.5489323733954348]",2022-11-29 07:42:31,2022-11-29 07:42:31
admin,Kingler,"[30.184322022995747, 3.094593169298233]",2022-11-03 21:28:20,2022-11-03 21:28:20
admin,Pidgey,"[23.86392804446281, 6.954157943988918]",2022-11-19 23:21:19,2022-11-19 23:21:19
admin,Beedrill,"[31.27659062345062, 9.364470593815568]",2022-12-02 11:00:50,2022-12-02 11:00:50
admin,Vulpix,"[10.825889670404866, 6.827619549897367]",2022-11-22 00:49:54,2022-11-22 00:49:54
admin,Abra,"[32.50537679982048, 9.391077008836845]",2022-11-23 03:49:58,2022-11-23 03:49:58
admin,Persian,"[34.70176979138559, 1.3555296698080477]",2022-11-07 20:21:51,2022-11-07 20:21:51
admin,Dragonair,"[7.592243741568732, 0.7395140465445182]",2022-11-12 10:29:58,2022-11-12 10:29:58
admin,Charizard,"[23.282463739561422, 1.394543031519364]",2022-11-17 05:29:19,2022-11-17 05:29:19
admin,Clefable,"[16.53978500711492, 0.8907360534674835]",2022-11-12 09:13:31,2022-11-12 09:13:31
admin,Lickitung,"[11.091248625820086, 4.742135208325018]",2022-11-03 17:28:43,2022-11-03 17:28:43
admin,Cloyster,"[24.122340154084494, 3.622944565098215]",2022-11-28 21:48:19,2022-11-28 21:48:19
admin,Dragonair,"[30.127221872065352, 9.070954189161009]",2022-11-13 15:48:49,2022-11-13 15:48:49
admin,Seel,"[5.647731642476677, 1.3619043484131177]",2022-11-20 17:40:01,2022-11-20 17:40:01
admin,Scyther,"[22.842512633012333, 9.77924998692371]",2022-11-28 09:36:50,2022-11-28 09:36:50
admin,Mewtwo,"[12.97014223349391, 3.7855561590374665]",2022-11-02 16:24:59,2022-11-02 16:24:59
admin,Seadra,"[15.11145456964995, 1.7403268266391914]",2022-11-14 00:59:03,2022-11-14 00:59:03
admin,Goldeen,"[11.390147884336606, 6.583072882176777]",2022-11-17 21:24:37,2022-11-17 21:24:37
admin,Flareon,"[31.167799851578106, 1.9075941429026955]",2022-11-12 15:44:23,2022-11-12 15:44:23
admin,Dragonair,"[13.333752436229652, 7.963063148042994]",2022-11-09 04:44:54,2022-11-09 04:44:54
admin,Horsea,"[1.2242045446240324, 7.33153553047312]",2022-11-10 12:36:19,2022-11-10 12:36:19
admin,Spearow,"[22.27830882003031, 0.6753049337847095]",2022-11-05 01:34:57,2022-11-05 01:34:57
admin,Muk,"[27.959066758291257, 5.2594673916167425]",2022-11-16 05:06:10,2022-11-16 05:06:10
admin,Goldeen,"[28.764401707689572, 1.821304920432365]",2022-11-26 10:27:42,2022-11-26 10:27:42
admin,Dewgong,"[30.710547926810246, 5.419558542025003]",2022-11-11 14:24:48,2022-11-11 14:24:48
admin,Clefable,"[2.278065433684895, 2.4022036032647067]",2022-11-27 18:47:16,2022-11-27 18:47:16
admin,Poliwhirl,"[3.056592260128208, 5.8326162550657035]",2022-11-15 04:35:25,2022-11-15 04:35:25
admin,Rattata,"[9.592688851106423, 4.665211305622003]",2022-11-04 07:57:07,2022-11-04 07:57:07
admin,Shellder,"[39.031503377271605, 0.47490305663748567]",2022-11-23 15:24:29,2022-11-23 15:24:29
admin,Aerodactyl,"[10.156221014762185, 6.6879935903763155]",2022-11-25 01:03:35,2022-11-25 01:03:35
admin,Dewgong,"[12.435686990649915, 0.8794252741023045]",2022-11-23 21:55:32,2022-11-23 21:55:32
admin,Gengar,"[8.750210347489187, 9.66648697721559]",2022-11-24 08:09:46,2022-11-24 08:09:46
admin,Graveler,"[36.51248754525654, 9.801465283660507]",2022-11-19 19:29:18,2022-11-19 19:29:18
admin,Golduck,"[1.2363280935640564, 6.291771834225087]",2022-11-29 18:28:20,2022-11-29 18:28:20
admin,Rhyhorn,"[32.08373544659199, 3.204444000518639]",2022-11-07 16:04:58,2022-11-07 16:04:58
admin,Oddish,"[39.69080571838207, 9.222655030558908]",2022-11-09 10:01:21,2022-11-09 10:01:21
admin,Charmander,"[5.918798465785859, 2.1848049263194103]",2022-11-17 03:58:06,2022-11-17 03:58:06
admin,Beedrill,"[27.63141685851047, 8.324176084809027]",2022-12-02 12:35:48,2022-12-02 12:35:48
admin,Marowak,"[37.39975629679745, 1.8254926007013572]",2022-11-12 05:03:04,2022-11-12 05:03:04
admin,Ivysaur,"[8.896617761702984, 6.840875425948786]",2022-11-23 05:20:06,2022-11-23 05:20:06
admin,Moltres,"[9.152268714103142, 5.957645541472489]",2022-11-15 12:08:08,2022-11-15 12:08:08
admin,Wartortle,"[33.873453035547016, 8.273955743993572]",2022-11-20 13:52:31,2022-11-20 13:52:31
admin,Golbat,"[35.81750032558733, 5.2223250638559024]",2022-11-06 10:47:28,2022-11-06 10:47:28
admin,Onix,"[12.91087482548189, 0.8020885265619027]",2022-11-17 10:35:21,2022-11-17 10:35:21
admin,Grimer,"[29.35651386946633, 3.4195401464746356]",2022-11-08 13:01:40,2022-11-08 13:01:40
admin,Electabuzz,"[18.522915530980434, 7.3661510762480145]",2022-11-30 06:54:36,2022-11-30 06:54:36
admin,Farfetch'd,"[28.46126100827661, 6.414225631661271]",2022-11-23 10:29:43,2022-11-23 10:29:43
admin,Oddish,"[15.778673110816278, 8.870246895764277]",2022-11-16 12:04:53,2022-11-16 12:04:53
admin,Hypno,"[39.448056574944495, 0.3379916170332864]",2022-11-30 22:58:53,2022-11-30 22:58:53
admin,Haunter,"[21.61899213329807, 1.7995905577012061]",2022-11-03 08:13:04,2022-11-03 08:13:04
admin,Charizard,"[11.94979238788697, 2.280229688173283]",2022-11-22 10:13:53,2022-11-22 10:13:53
admin,Venonat,"[23.26304216803858, 4.065930049018381]",2022-11-23 10:58:03,2022-11-23 10:58:03
admin,Doduo,"[9.998816555475742, 8.73317762371801]",2022-11-30 03:06:08,2022-11-30 03:06:08
admin,Onix,"[35.4551634901516, 3.0343296796788777]",2022-11-17 09:26:07,2022-11-17 09:26:07
admin,Pidgeotto,"[3.6674697980615356, 9.129075474660183]",2022-11-07 23:29:38,2022-11-07 23:29:38
admin,Hitmonlee,"[26.61474969331995, 8.907470800803095]",2022-11-05 12:48:30,2022-11-05 12:48:30
admin,Oddish,"[7.214441050548981, 4.889893168446454]",2022-11-30 09:09:23,2022-11-30 09:09:23
admin,Nidoqueen,"[32.86241088603959, 9.136618798517034]",2022-11-10 01:07:06,2022-11-10 01:07:06
admin,Arbok,"[39.25855749728471, 6.777806935523582]",2022-11-08 19:31:52,2022-11-08 19:31:52
admin,Electabuzz,"[11.589599984584567, 5.668886537711514]",2022-11-17 09:27:13,2022-11-17 09:27:13
admin,Mr. Mime,"[4.017739597438212, 5.1619400134389934]",2022-11-18 13:10:27,2022-11-18 13:10:27
admin,Arbok,"[0.11515088611238511, 3.43589149674321]",2022-11-22 01:36:05,2022-11-22 01:36:05
admin,Arbok,"[39.789598684104504, 2.901462098208892]",2022-11-03 23:34:38,2022-11-03 23:34:38
admin,Dragonair,"[6.568809937428304, 7.486741180982767]",2022-11-07 21:54:18,2022-11-07 21:54:18
admin,Mr. Mime,"[35.917883584519046, 8.15035221205163]",2022-12-01 06:09:29,2022-12-01 06:09:29
admin,Eevee,"[28.522273514776057, 2.4190079704393455]",2022-11-22 22:24:44,2022-11-22 22:24:44
admin,Wigglytuff,"[15.713963202893918, 0.4485240965029791]",2022-11-27 19:58:18,2022-11-27 19:58:18
admin,Machop,"[29.763370689000062, 0.43770257625009634]",2022-11-26 05:02:45,2022-11-26 05:02:45
admin,Meowth,"[17.09931494704016, 3.200277555791277]",2022-11-16 03:18:47,2022-11-16 03:18:47
admin,Kabuto,"[20.946245368927805, 1.334055042724609]",2022-11-21 02:24:35,2022-11-21 02:24:35
admin,Lickitung,"[0.2065162457337566, 9.232209834358844]",2022-11-26 10:36:38,2022-11-26 10:36:38
admin,Pidgey,"[1.0029701638920363, 3.8996769562325606]",2022-11-12 12:56:58,2022-11-12 12:56:58
admin,Rhydon,"[36.57928456325864, 9.307300326461402]",2022-11-11 01:29:42,2022-11-11 01:29:42
admin,Mewtwo,"[27.79826765955825, 7.287709630483654]",2022-11-26 10:24:05,2022-11-26 10:24:05
admin,Dodrio,"[24.93082025693482, 1.5755195525764987]",2022-11-10 23:12:43,2022-11-10 23:12:43
admin,Gengar,"[12.035088737627069, 1.2181808374134473]",2022-11-04 05:54:40,2022-11-04 05:54:40
admin,Clefairy,"[6.191374184359684, 2.701900859780851]",2022-11-21 23:05:26,2022-11-21 23:05:26
admin,Charizard,"[31.98971861810918, 3.0010163415669666]",2022-11-14 11:08:38,2022-11-14 11:08:38
admin,Magmar,"[20.351548307353475, 7.296338811182222]",2022-11-12 15:57:29,2022-11-12 15:57:29
admin,Tangela,"[13.21803589741009, 7.80554924624255]",2022-11-17 08:30:06,2022-11-17 08:30:06
admin,Goldeen,"[16.168029929738022, 1.740279242794367]",2022-11-16 02:47:53,2022-11-16 02:47:53
admin,Zubat,"[10.766831289729378, 9.520930245761004]",2022-11-18 09:53:55,2022-11-18 09:53:55
admin,Onix,"[1.044662554427176, 1.3487079440356509]",2022-11-12 09:15:17,2022-11-12 09:15:17
admin,Porygon,"[9.716357329947325, 2.2535613578751326]",2022-11-12 04:30:34,2022-11-12 04:30:34
admin,Cloyster,"[21.190332944269016, 0.7059707792656245]",2022-11-07 08:20:01,2022-11-07 08:20:01
admin,Magneton,"[22.384247768116524, 2.5935001855875672]",2022-11-07 00:00:58,2022-11-07 00:00:58
admin,Wigglytuff,"[8.42633528833911, 6.237210236475594]",2022-11-16 09:22:12,2022-11-16 09:22:12
admin,Drowzee,"[4.907089483679967, 9.105201271811367]",2022-11-18 15:52:53,2022-11-18 15:52:53
admin,Charmeleon,"[8.022754469736304, 9.652933114026753]",2022-11-22 06:48:27,2022-11-22 06:48:27
admin,Paras,"[25.589002054632452, 7.937992183960949]",2022-11-22 18:53:37,2022-11-22 18:53:37
admin,Machoke,"[6.306919568700282, 8.266473576541209]",2022-11-15 20:01:50,2022-11-15 20:01:50
admin,Ditto,"[39.72387285052376, 4.099507545734053]",2022-11-26 11:56:32,2022-11-26 11:56:32
admin,Exeggcute,"[23.190640275450498, 5.927775894915231]",2022-11-30 11:08:46,2022-11-30 11:08:46
admin,Pidgey,"[39.12471721994131, 0.7882565828274735]",2022-11-12 18:03:24,2022-11-12 18:03:24
admin,Articuno,"[36.80011860973491, 6.2380875658911785]",2022-11-11 06:06:52,2022-11-11 06:06:52
admin,Mewtwo,"[31.4880351818309, 0.481952058822781]",2022-11-15 10:05:13,2022-11-15 10:05:13
admin,Venusaur,"[9.49111916386643, 2.2207273008829507]",2022-11-26 08:03:57,2022-11-26 08:03:57
admin,Charizard,"[38.83050459525826, 0.40112186326700994]",2022-11-02 17:20:56,2022-11-02 17:20:56
admin,Machamp,"[5.251867495737579, 2.4913684960221993]",2022-11-30 05:09:22,2022-11-30 05:09:22
admin,Nidoking,"[16.677056824326026, 4.897142007632594]",2022-11-19 09:34:58,2022-11-19 09:34:58
admin,Scyther,"[10.272624652225822, 6.438412326164562]",2022-11-14 01:18:48,2022-11-14 01:18:48
admin,Parasect,"[30.451487986412793, 7.861063086894969]",2022-11-18 16:25:52,2022-11-18 16:25:52
admin,Weepinbell,"[32.21123757961745, 6.530221000961527]",2022-11-08 16:57:04,2022-11-08 16:57:04
admin,Tentacruel,"[22.701368913298165, 1.4355159679284968]",2022-11-07 00:39:16,2022-11-07 00:39:16
admin,Weezing,"[16.115363461696333, 5.737697746854712]",2022-11-26 21:43:41,2022-11-26 21:43:41
admin,Goldeen,"[39.813336119805015, 7.439128617936909]",2022-11-30 16:35:00,2022-11-30 16:35:00
admin,Chansey,"[12.731962987632045, 3.46727784486371]",2022-11-05 16:37:30,2022-11-05 16:37:30
admin,Magmar,"[1.3255163051795815, 5.768779408266634]",2022-12-01 16:58:59,2022-12-01 16:58:59
admin,Koffing,"[35.138285797580544, 5.957098819021585]",2022-11-08 20:30:19,2022-11-08 20:30:19
admin,Venonat,"[15.605418585580416, 1.5016379395100765]",2022-11-30 23:27:35,2022-11-30 23:27:35
admin,Moltres,"[39.045068927984815, 0.08566072734388142]",2022-11-19 18:20:08,2022-11-19 18:20:08
admin,Vileplume,"[25.650632673736308, 2.128331011482266]",2022-11-21 19:59:12,2022-11-21 19:59:12
admin,Dugtrio,"[14.232833923037171, 3.412192830381721]",2022-11-11 05:57:57,2022-11-11 05:57:57
admin,Alakazam,"[39.54141247639135, 9.9005099389531]",2022-11-09 00:11:01,2022-11-09 00:11:01
admin,Ditto,"[5.2877838729892845, 4.657076880639899]",2022-11-08 08:31:17,2022-11-08 08:31:17
admin,Diglett,"[18.27971759208185, 8.5606278829623]",2022-11-03 21:27:30,2022-11-03 21:27:30
admin,Tentacruel,"[37.44510729231696, 4.2062737774509165]",2022-12-02 12:54:37,2022-12-02 12:54:37
admin,Omastar,"[21.261512710866597, 7.044450142916034]",2022-11-21 22:05:24,2022-11-21 22:05:24
admin,Rapidash,"[12.752101889636766, 9.34502276182087]",2022-12-02 10:32:24,2022-12-02 10:32:24
admin,Abra,"[20.407451221317782, 0.36056604280583215]",2022-12-02 11:32:01,2022-12-02 11:32:01
admin,Seel,"[14.576218374774207, 2.457577462134395]",2022-11-19 00:45:56,2022-11-19 00:45:56
admin,Gloom,"[35.541336055618906, 0.8329993563180038]",2022-11-15 12:50:02,2022-11-15 12:50:02
admin,Exeggutor,"[26.656607176128016, 1.1690576671133435]",2022-11-24 01:24:52,2022-11-24 01:24:52
admin,Vaporeon,"[5.492380433262163, 6.7339339772603]",2022-12-02 11:44:56,2022-12-02 11:44:56
admin,Zapdos,"[38.42467591566412, 9.717572341762557]",2022-12-01 14:49:55,2022-12-01 14:49:55
admin,Slowbro,"[26.58095311064766, 7.345167856334215]",2022-11-17 00:36:52,2022-11-17 00:36:52
admin,Gengar,"[22.920736811276132, 9.287371179103125]",2022-11-16 06:28:47,2022-11-16 06:28:47
admin,Victreebel,"[26.72973039615979, 1.0700404290544885]",2022-12-02 02:30:59,2022-12-02 02:30:59
admin,Bellsprout,"[8.350124297640495, 8.108154481069338]",2022-11-06 13:29:14,2022-11-06 13:29:14
admin,Dragonite,"[0.6208921747536689, 9.148128062772589]",2022-11-03 20:14:03,2022-11-03 20:14:03
admin,Psyduck,"[0.7578674795427176, 6.536645766900709]",2022-11-17 22:32:03,2022-11-17 22:32:03
admin,Ninetales,"[11.85267863286298, 5.620168526316974]",2022-11-27 06:13:45,2022-11-27 06:13:45
admin,Kingler,"[37.65891192435597, 6.33003195476983]",2022-11-23 02:51:02,2022-11-23 02:51:02
admin,Tentacool,"[13.921742640547311, 6.655557543912805]",2022-11-21 17:43:50,2022-11-21 17:43:50
admin,Metapod,"[11.994574579939986, 4.356781377877063]",2022-11-16 03:23:36,2022-11-16 03:23:36
admin,Omanyte,"[6.6634326723624016, 6.073779563280626]",2022-11-11 09:44:34,2022-11-11 09:44:34
admin,Flareon,"[34.54463157361266, 3.1487054956521487]",2022-11-17 23:07:52,2022-11-17 23:07:52
admin,Nidoking,"[20.64726138620103, 3.128650782908827]",2022-11-22 01:38:40,2022-11-22 01:38:40
admin,Alakazam,"[10.14895045891512, 5.236367369926036]",2022-11-04 09:06:44,2022-11-04 09:06:44
admin,Growlithe,"[6.147724889305897, 4.721191348008631]",2022-11-26 12:13:53,2022-11-26 12:13:53
admin,Cubone,"[26.30117967911277, 3.1900773909333244]",2022-11-07 09:18:22,2022-11-07 09:18:22
admin,Zubat,"[25.333703092482075, 1.01445453882953]",2022-11-10 13:10:43,2022-11-10 13:10:43
admin,Omanyte,"[7.415696552810331, 0.5589251015404306]",2022-11-28 17:02:18,2022-11-28 17:02:18
admin,Moltres,"[5.404038616242133, 4.4584416417445425]",2022-11-11 15:47:10,2022-11-11 15:47:10
admin,Voltorb,"[10.180840878632731, 7.893174443155963]",2022-11-23 11:00:32,2022-11-23 11:00:32
admin,Hitmonchan,"[33.33159820597101, 1.6894571689170312]",2022-12-02 10:28:09,2022-12-02 10:28:09
admin,Gloom,"[27.395346942423373, 1.1218237587489421]",2022-11-18 00:07:14,2022-11-18 00:07:14
admin,Victreebel,"[2.5234305513684685, 7.09263507009017]",2022-12-01 13:57:48,2022-12-01 13:57:48
admin,Vileplume,"[7.420853373991325, 9.885768498425534]",2022-11-23 05:07:38,2022-11-23 05:07:38
admin,Electabuzz,"[26.529091578661216, 8.067862795764848]",2022-11-23 13:16:33,2022-11-23 13:16:33
admin,Hypno,"[28.976536404621402, 6.54909353531051]",2022-11-03 03:54:35,2022-11-03 03:54:35
admin,Magikarp,"[13.939028146793797, 9.191368996237008]",2022-11-28 17:00:45,2022-11-28 17:00:45
admin,Psyduck,"[12.23094429890379, 2.806537638638684]",2022-11-14 13:48:47,2022-11-14 13:48:47
admin,Dragonite,"[3.5607434763039603, 4.043872715505018]",2022-11-16 10:39:46,2022-11-16 10:39:46
admin,Aerodactyl,"[28.144954158113478, 9.39256789801436]",2022-11-22 22:15:13,2022-11-22 22:15:13
admin,Marowak,"[28.833938812138193, 7.7514846544878555]",2022-11-29 11:18:35,2022-11-29 11:18:35
admin,Caterpie,"[13.810334123085513, 6.202594161743598]",2022-11-21 17:19:11,2022-11-21 17:19:11
admin,Muk,"[33.24239849954769, 8.968769285039222]",2022-11-10 08:35:41,2022-11-10 08:35:41
admin,Tangela,"[22.78624644123692, 0.20764623214185818]",2022-11-18 15:01:24,2022-11-18 15:01:24
admin,Venomoth,"[34.769320082849454, 9.863074291264182]",2022-11-13 06:29:34,2022-11-13 06:29:34
admin,Rhyhorn,"[7.377047633622862, 3.1153926640297502]",2022-11-13 03:29:57,2022-11-13 03:29:57
admin,Ditto,"[8.062093846006807, 6.205770215611609]",2022-11-24 13:32:37,2022-11-24 13:32:37
admin,Kabutops,"[9.678325004811082, 3.4941556416500386]",2022-11-07 06:03:34,2022-11-07 06:03:34
admin,Victreebel,"[29.18742097428983, 2.091724032463116]",2022-11-06 05:29:39,2022-11-06 05:29:39
admin,Jynx,"[6.779764920562257, 7.863238463973352]",2022-11-10 08:43:33,2022-11-10 08:43:33
admin,Jolteon,"[38.78488376518717, 6.556274184778566]",2022-11-18 14:43:47,2022-11-18 14:43:47
admin,Hypno,"[21.511108574148906, 6.292072137587818]",2022-11-29 06:04:39,2022-11-29 06:04:39
admin,Nidoran♀,"[18.851507785024005, 7.331708503494504]",2022-11-20 18:46:41,2022-11-20 18:46:41
admin,Chansey,"[38.167619726628416, 8.81569865796983]",2022-11-25 17:22:55,2022-11-25 17:22:55
admin,Alakazam,"[2.9047282792466644, 7.628530009298514]",2022-11-25 11:37:52,2022-11-25 11:37:52
admin,Pidgeot,"[18.26525265707022, 3.9841920044422507]",2022-11-23 04:20:10,2022-11-23 04:20:10
admin,Primeape,"[36.377435284055956, 1.1802310696239826]",2022-11-25 00:35:50,2022-11-25 00:35:50
admin,Clefairy,"[36.07092552678132, 3.4093352702663338]",2022-11-24 20:58:58,2022-11-24 20:58:58
admin,Meowth,"[30.79077007856277, 4.782042525726417]",2022-11-25 01:22:43,2022-11-25 01:22:43
admin,Weezing,"[25.416925611902986, 3.757151978306841]",2022-11-06 19:51:05,2022-11-06 19:51:05
admin,Rapidash,"[29.671177775971746, 6.552654302868009]",2022-11-08 04:03:58,2022-11-08 04:03:58
admin,Wartortle,"[24.040910246151483, 6.666628138743327]",2022-11-16 12:01:57,2022-11-16 12:01:57
admin,Weepinbell,"[35.67330552829759, 3.5082062537957794]",2022-11-25 06:14:56,2022-11-25 06:14:56
admin,Mankey,"[4.906253347632892, 5.025625490011215]",2022-11-11 23:11:21,2022-11-11 23:11:21
